simulation,analysis,data,node,trial,scenario,heuristic,type,time,simulator-normalization
4,4,4,16,5,decreasing0.5,even-even,Model(B3),2024.6018457899097,.28847538651340629099
4,4,4,16,5,decreasing0.75,model-model,Simulator,869.3905,1.0
4,4,4,16,5,decreasing0.75,model-model,Model(B),188.79862189440996,4.60485617573112873562
4,4,4,16,5,decreasing0.75,model-model,Model(B1),464.318070652174,1.87240289566776394018
4,4,4,16,5,decreasing0.75,model-model,Model(B2),408.11289776345427,2.13026960129034240406
4,4,4,16,5,decreasing0.75,model-model,Model(B3),1989.855995987538,.43691126481166971249
4,4,4,16,5,decreasing0.75,model-even,Simulator,871.4009,1.0
4,4,4,16,5,decreasing0.75,model-even,Model(B),212.29619565217394,4.10464679935999947880
4,4,4,16,5,decreasing0.75,model-even,Model(B1),464.318070652174,1.87673268622960062073
4,4,4,16,5,decreasing0.75,model-even,Model(B2),408.11289776345427,2.13519568917194923593
4,4,4,16,5,decreasing0.75,model-even,Model(B3),1989.855995987538,.43792158917888718357
4,4,4,16,5,decreasing0.75,even-model,Simulator,874.6282,1.0
4,4,4,16,5,decreasing0.75,even-model,Model(B),382.18923611111114,2.28846895035454532286
4,4,4,16,5,decreasing0.75,even-model,Model(B1),565.5225694444445,1.54658407507805265689
4,4,4,16,5,decreasing0.75,even-model,Model(B2),539.6789194068187,1.62064547742820229320
4,4,4,16,5,decreasing0.75,even-model,Model(B3),2455.398768992936,.35620617353275061465
4,4,4,16,5,decreasing0.75,even-even,Simulator,873.1312,1.0
4,4,4,16,5,decreasing0.75,even-even,Model(B),469.4826313405798,1.85977316670230304396
4,4,4,16,5,decreasing0.75,even-even,Model(B1),652.8159646739131,1.33748444775877403269
4,4,4,16,5,decreasing0.75,even-even,Model(B2),626.9723146362874,1.39261523932920660060
4,4,4,16,5,decreasing0.75,even-even,Model(B3),2542.6921642224042,.34338848103030885007
4,4,4,256,,ideal,model-model,Simulator,9.6235,1.0
4,4,4,256,,ideal,model-model,Model(B),8.797999437781112,1.09382821265865894339
4,4,4,256,,ideal,model-model,Model(B1),8.797999437781112,1.09382821265865894339
4,4,4,256,,ideal,model-model,Model(B2),8.797999437781112,1.09382821265865894339
4,4,4,256,,ideal,model-model,Model(B3),8.797999437781112,1.09382821265865894339
4,4,4,256,,ideal,model-even,Simulator,10.2790,1.0
4,4,4,256,,ideal,model-even,Model(B),9.853767226963441,1.04315433511286623772
4,4,4,256,,ideal,model-even,Model(B1),9.853767226963441,1.04315433511286623772
4,4,4,256,,ideal,model-even,Model(B2),9.853767226963441,1.04315433511286623772
4,4,4,256,,ideal,model-even,Model(B3),9.853767226963441,1.04315433511286623772
4,4,4,256,,ideal,even-model,Simulator,9.6938,1.0
4,4,4,256,,ideal,even-model,Model(B),8.905708644701088,1.08849282934579582449
4,4,4,256,,ideal,even-model,Model(B1),8.905708644701088,1.08849282934579582449
4,4,4,256,,ideal,even-model,Model(B2),8.905708644701088,1.08849282934579582449
4,4,4,256,,ideal,even-model,Model(B3),8.905708644701088,1.08849282934579582449
4,4,4,256,,ideal,even-even,Simulator,10.7781,1.0
4,4,4,256,,ideal,even-even,Model(B),10.304174592391306,1.04599353430585742680
4,4,4,256,,ideal,even-even,Model(B1),10.304174592391306,1.04599353430585742680
4,4,4,256,,ideal,even-even,Model(B2),10.304174592391306,1.04599353430585742680
4,4,4,256,,ideal,even-even,Model(B3),10.304174592391306,1.04599353430585742680
4,4,4,256,,transit,model-model,Simulator,,1.0
4,4,4,256,,transit,model-model,Model(B),9.557171893147503,
4,4,4,256,,transit,model-model,Model(B1),14.435220673635307,
4,4,4,256,,transit,model-model,Model(B2),75.55261405550539,
4,4,4,256,,transit,model-model,Model(B3),1070.3622952713613,
4,4,4,256,,transit,model-even,Simulator,,1.0
4,4,4,256,,transit,model-even,Model(B),10.378056512902086,
4,4,4,256,,transit,model-even,Model(B1),15.256105293389894,
4,4,4,256,,transit,model-even,Model(B2),76.37349867525997,
4,4,4,256,,transit,model-even,Model(B3),1071.183179891116,
4,4,4,256,,transit,even-model,Simulator,,1.0
4,4,4,256,,transit,even-model,Model(B),37.67731227106228,
4,4,4,256,,transit,even-model,Model(B1),56.90808150183151,
4,4,4,256,,transit,even-model,Model(B2),297.85165156497317,
4,4,4,256,,transit,even-model,Model(B3),4219.697510204406,
4,4,4,256,,transit,even-even,Simulator,,1.0
4,4,4,256,,transit,even-even,Model(B),40.91349202201784,
4,4,4,256,,transit,even-even,Model(B1),60.14426125278707,
4,4,4,256,,transit,even-even,Model(B2),301.0878313159288,
4,4,4,256,,transit,even-even,Model(B3),4222.933689955362,
4,4,4,256,,increasing0.25,model-model,Simulator,289.1638,1.0
4,4,4,256,,increasing0.25,model-model,Model(B),8.720767985711895,33.15806594943999517961
4,4,4,256,,increasing0.25,model-model,Model(B1),13.182734719596723,21.93503898475216352655
4,4,4,256,,increasing0.25,model-model,Model(B2),62.92833171014717,4.59512896880710481605
4,4,4,256,,increasing0.25,model-model,Model(B3),230.76977384458922,1.25304018452059476579
4,4,4,256,,increasing0.25,model-even,Simulator,,1.0
4,4,4,256,,increasing0.25,model-even,Model(B),10.563619080721267,
4,4,4,256,,increasing0.25,model-even,Model(B1),15.214781871418943,
4,4,4,256,,increasing0.25,model-even,Model(B2),64.96037886196939,
4,4,4,256,,increasing0.25,model-even,Model(B3),232.80182099641144,
4,4,4,256,,increasing0.25,even-model,Simulator,291.6466,1.0
4,4,4,256,,increasing0.25,even-model,Model(B),11.175791240409207,26.09628201943052926279
4,4,4,256,,increasing0.25,even-model,Model(B1),11.175791240409207,26.09628201943052926279
4,4,4,256,,increasing0.25,even-model,Model(B2),52.03688968339092,5.60461245425065166071
4,4,4,256,,increasing0.25,even-model,Model(B3),190.82885144841026,1.52831502042994465405
4,4,4,256,,increasing0.25,even-even,Simulator,,1.0
4,4,4,256,,increasing0.25,even-even,Model(B),12.930728900255756,
4,4,4,256,,increasing0.25,even-even,Model(B1),12.930728900255756,
4,4,4,256,,increasing0.25,even-even,Model(B2),53.717236366628526,
4,4,4,256,,increasing0.25,even-even,Model(B3),192.50919813164788,
4,4,4,256,,increasing0.5,model-model,Simulator,577.6614,1.0
4,4,4,256,,increasing0.5,model-model,Model(B),9.162870945479641,63.04371232959252933956
4,4,4,256,,increasing0.5,model-model,Model(B1),14.291076073684769,40.42112693414957692041
4,4,4,256,,increasing0.5,model-model,Model(B2),71.47913103658065,8.08153920763770956846
4,4,4,256,,increasing0.5,model-model,Model(B3),512.8211568024929,1.12643831545834518877
4,4,4,256,,increasing0.5,model-even,Simulator,,1.0
4,4,4,256,,increasing0.5,model-even,Model(B),9.998386237856346,
4,4,4,256,,increasing0.5,model-even,Model(B1),15.126591366061476,
4,4,4,256,,increasing0.5,model-even,Model(B2),72.31464632895737,
4,4,4,256,,increasing0.5,model-even,Model(B3),513.6566720948696,
4,4,4,256,,increasing0.5,even-model,Simulator,,1.0
4,4,4,256,,increasing0.5,even-model,Model(B),16.035024154589372,
4,4,4,256,,increasing0.5,even-model,Model(B1),25.009383128948347,
4,4,4,256,,increasing0.5,even-model,Model(B2),125.08847931401614,
4,4,4,256,,increasing0.5,even-model,Model(B3),897.4370244043624,
4,4,4,256,,increasing0.5,even-even,Simulator,,1.0
4,4,4,256,,increasing0.5,even-even,Model(B),17.497175916248604,
4,4,4,256,,increasing0.5,even-even,Model(B1),26.47153489060758,
4,4,4,256,,increasing0.5,even-even,Model(B2),126.55063107567537,
4,4,4,256,,increasing0.5,even-even,Model(B3),898.8991761660218,
4,4,4,256,,increasing0.75,model-model,Simulator,,1.0
4,4,4,256,,increasing0.75,model-model,Model(B),9.914691284494738,
4,4,4,256,,increasing0.75,model-model,Model(B1),14.937522334723047,
4,4,4,256,,increasing0.75,model-model,Model(B2),74.6246500542526,
4,4,4,256,,increasing0.75,model-model,Model(B3),791.4570275718171,
4,4,4,256,,increasing0.75,model-even,Simulator,,1.0
4,4,4,256,,increasing0.75,model-even,Model(B),10.169915917663834,
4,4,4,256,,increasing0.75,model-even,Model(B1),15.192746967892145,
4,4,4,256,,increasing0.75,model-even,Model(B2),74.87987468742169,
4,4,4,256,,increasing0.75,model-even,Model(B3),791.7122522049862,
4,4,4,256,,increasing0.75,even-model,Simulator,,1.0
4,4,4,256,,increasing0.75,even-model,Model(B),27.83740245261984,
4,4,4,256,,increasing0.75,even-model,Model(B1),41.93996655518394,
4,4,4,256,,increasing0.75,even-model,Model(B2),209.52305592155534,
4,4,4,256,,increasing0.75,even-model,Model(B3),2222.1678081824093,
4,4,4,256,,increasing0.75,even-even,Simulator,,1.0
4,4,4,256,,increasing0.75,even-even,Model(B),28.5539946919023,
4,4,4,256,,increasing0.75,even-even,Model(B1),42.656558794466406,
4,4,4,256,,increasing0.75,even-even,Model(B2),210.2396481608378,
4,4,4,256,,increasing0.75,even-even,Model(B3),2222.8844004216917,
4,4,4,256,,decreasing0.25,model-model,Simulator,289.4548,1.0
4,4,4,256,,decreasing0.25,model-model,Model(B),8.797999437781112,32.90007029973186395056
4,4,4,256,,decreasing0.25,model-model,Model(B1),42.656558794466406,6.78570443046496599538
4,4,4,256,,decreasing0.25,model-model,Model(B2),210.2396481608378,1.37678502857158952687
4,4,4,256,,decreasing0.25,model-model,Model(B3),2222.8844004216917,.13021585825384759250
4,4,4,256,,decreasing0.25,model-even,Simulator,,1.0
4,4,4,256,,decreasing0.25,model-even,Model(B),10.83302196557971,
4,4,4,256,,decreasing0.25,model-even,Model(B1),42.656558794466406,
4,4,4,256,,decreasing0.25,model-even,Model(B2),210.2396481608378,
4,4,4,256,,decreasing0.25,model-even,Model(B3),2222.8844004216917,
4,4,4,256,,decreasing0.25,even-model,Simulator,,1.0
4,4,4,256,,decreasing0.25,even-model,Model(B),11.053141407739059,
4,4,4,256,,decreasing0.25,even-model,Model(B1),42.656558794466406,
4,4,4,256,,decreasing0.25,even-model,Model(B2),210.2396481608378,
4,4,4,256,,decreasing0.25,even-model,Model(B3),2222.8844004216917,
4,4,4,256,,decreasing0.25,even-even,Simulator,,1.0
4,4,4,256,,decreasing0.25,even-even,Model(B),11.206245081644699,
4,4,4,256,,decreasing0.25,even-even,Model(B1),42.656558794466406,
4,4,4,256,,decreasing0.25,even-even,Model(B2),210.2396481608378,
4,4,4,256,,decreasing0.25,even-even,Model(B3),2222.8844004216917,
4,4,4,256,,decreasing0.5,model-model,Simulator,,1.0
4,4,4,256,,decreasing0.5,model-model,Model(B),8.851783723522853,
4,4,4,256,,decreasing0.5,model-model,Model(B1),40.86129807692308,
4,4,4,256,,decreasing0.5,model-model,Model(B2),208.44438744329446,
4,4,4,256,,decreasing0.5,model-model,Model(B3),2221.0891397041487,
4,4,4,256,,decreasing0.5,model-even,Simulator,,1.0
4,4,4,256,,decreasing0.5,model-even,Model(B),10.783298826777088,
4,4,4,256,,decreasing0.5,model-even,Model(B1),40.86129807692308,
4,4,4,256,,decreasing0.5,model-even,Model(B2),208.44438744329446,
4,4,4,256,,decreasing0.5,model-even,Model(B3),2221.0891397041487,
4,4,4,256,,decreasing0.5,even-model,Simulator,,1.0
4,4,4,256,,decreasing0.5,even-model,Model(B),20.512855351170572,
4,4,4,256,,decreasing0.5,even-model,Model(B1),40.86129807692308,
4,4,4,256,,decreasing0.5,even-model,Model(B2),208.44438744329446,
4,4,4,256,,decreasing0.5,even-model,Model(B3),2221.0891397041487,
4,4,4,256,,decreasing0.5,even-even,Simulator,,1.0
4,4,4,256,,decreasing0.5,even-even,Model(B),21.097771652034563,
4,4,4,256,,decreasing0.5,even-even,Model(B1),40.86129807692308,
4,4,4,256,,decreasing0.5,even-even,Model(B2),208.44438744329446,
4,4,4,256,,decreasing0.5,even-even,Model(B3),2221.0891397041487,
4,4,4,256,,decreasing0.75,model-model,Simulator,,1.0
4,4,4,256,,decreasing0.75,model-model,Model(B),9.332789855072466,
4,4,4,256,,decreasing0.75,model-model,Model(B1),39.23501254180602,
4,4,4,256,,decreasing0.75,model-model,Model(B2),206.8181019081774,
4,4,4,256,,decreasing0.75,model-model,Model(B3),2219.4628541690313,
4,4,4,256,,decreasing0.75,model-even,Simulator,,1.0
4,4,4,256,,decreasing0.75,model-even,Model(B),11.173483981693364,
4,4,4,256,,decreasing0.75,model-even,Model(B1),39.23501254180602,
4,4,4,256,,decreasing0.75,model-even,Model(B2),206.8181019081774,
4,4,4,256,,decreasing0.75,model-even,Model(B3),2219.4628541690313,
4,4,4,256,,decreasing0.75,even-model,Simulator,,1.0
4,4,4,256,,decreasing0.75,even-model,Model(B),30.511043756967677,
4,4,4,256,,decreasing0.75,even-model,Model(B1),44.613607859531776,
4,4,4,256,,decreasing0.75,even-model,Model(B2),244.4213957958721,
4,4,4,256,,decreasing0.75,even-model,Model(B3),2611.537832326385,
4,4,4,256,,decreasing0.75,even-even,Simulator,,1.0
4,4,4,256,,decreasing0.75,even-even,Model(B),32.11159768673356,
4,4,4,256,,decreasing0.75,even-even,Model(B1),46.21416178929766,
4,4,4,256,,decreasing0.75,even-even,Model(B2),246.02194972563797,
4,4,4,256,,decreasing0.75,even-even,Model(B3),2613.1383862561506,
4,4,4,32,1,ideal,model-model,Simulator,80.6645,1.0
4,4,4,32,1,ideal,model-model,Model(B),79.08732045807454,1.01994225538038740647
4,4,4,32,1,ideal,model-model,Model(B1),79.08732045807454,1.01994225538038740647
4,4,4,32,1,ideal,model-model,Model(B2),79.08732045807454,1.01994225538038740647
4,4,4,32,1,ideal,model-model,Model(B3),79.08732045807454,1.01994225538038740647
4,4,4,32,1,ideal,model-even,Simulator,111.9647,1.0
4,4,4,32,1,ideal,model-even,Model(B),110.33111860965124,1.01480617083316566765
4,4,4,32,1,ideal,model-even,Model(B1),110.33111860965124,1.01480617083316566765
4,4,4,32,1,ideal,model-even,Model(B2),110.33111860965124,1.01480617083316566765
4,4,4,32,1,ideal,model-even,Model(B3),110.33111860965124,1.01480617083316566765
4,4,4,32,1,ideal,even-model,Simulator,72.7215,1.0
4,4,4,32,1,ideal,even-model,Model(B),71.30014659610984,1.01993478936223827511
4,4,4,32,1,ideal,even-model,Model(B1),71.30014659610984,1.01993478936223827511
4,4,4,32,1,ideal,even-model,Model(B2),71.30014659610984,1.01993478936223827511
4,4,4,32,1,ideal,even-model,Model(B3),71.30014659610984,1.01993478936223827511
4,4,4,32,1,ideal,even-even,Simulator,98.0416,1.0
4,4,4,32,1,ideal,even-even,Model(B),96.53972878344483,1.01555702751065444504
4,4,4,32,1,ideal,even-even,Model(B1),96.53972878344483,1.01555702751065444504
4,4,4,32,1,ideal,even-even,Model(B2),96.53972878344483,1.01555702751065444504
4,4,4,32,1,ideal,even-even,Model(B3),96.53972878344483,1.01555702751065444504
4,4,4,32,1,transit,model-model,Simulator,1161.9099,1.0
4,4,4,32,1,transit,model-model,Model(B),106.14809782608697,10.94612078591999861010
4,4,4,32,1,transit,model-model,Model(B1),124.08191123188408,9.36405547323190897278
4,4,4,32,1,transit,model-model,Model(B2),149.63386647167232,7.76501956006038906500
4,4,4,32,1,transit,model-model,Model(B3),1172.913195068496,.99061883256599101730
4,4,4,32,1,transit,model-even,Simulator,1162.2084,1.0
4,4,4,32,1,transit,model-even,Model(B),106.14809782608697,10.94893289471999860974
4,4,4,32,1,transit,model-even,Model(B1),143.0679846014493,8.12346943474191259242
4,4,4,32,1,transit,model-even,Model(B2),168.61993984123754,6.89247310308772488787
4,4,4,32,1,transit,model-even,Model(B3),1191.899268438061,.97508944822411900434
4,4,4,32,1,transit,even-model,Simulator,1160.0759,1.0
4,4,4,32,1,transit,even-model,Model(B),262.75597259963774,4.41503151583013488964
4,4,4,32,1,transit,even-model,Model(B1),387.75597259963774,2.99176797257947329388
4,4,4,32,1,transit,even-model,Model(B2),467.605832723976,2.48088415245406822651
4,4,4,32,1,transit,even-model,Model(B3),3665.35373458905,.31649766543748463492
4,4,4,32,1,transit,even-even,Simulator,1159.2590,1.0
4,4,4,32,1,transit,even-even,Model(B),322.08745187952906,3.59920572265447862483
4,4,4,32,1,transit,even-even,Model(B1),447.08745187952906,2.59291329945974574684
4,4,4,32,1,transit,even-even,Model(B2),526.9373120038673,2.19999414274063014663
4,4,4,32,1,transit,even-even,Model(B3),3724.6852138689414,.31123677128028845433
4,4,4,32,1,increasing0.25,model-model,Simulator,290.9570,1.0
4,4,4,32,1,increasing0.25,model-model,Model(B),75.48309178743962,3.85459833599999966942
4,4,4,32,1,increasing0.25,model-model,Model(B1),106.001581027668,2.74483641827998646528
4,4,4,32,1,increasing0.25,model-model,Model(B2),105.45393272506662,2.75909103132802285307
4,4,4,32,1,increasing0.25,model-model,Model(B3),263.8109878172625,1.10289947514066810908
4,4,4,32,1,increasing0.25,model-even,Simulator,291.1445,1.0
4,4,4,32,1,increasing0.25,model-even,Model(B),89.64403387034163,3.24778445848501685007
4,4,4,32,1,increasing0.25,model-even,Model(B1),108.40075860507245,2.68581607496588434622
4,4,4,32,1,increasing0.25,model-even,Model(B2),107.8531103024711,2.69945390711026513113
4,4,4,32,1,increasing0.25,model-even,Model(B3),266.21016539466694,1.09366409644187305045
4,4,4,32,1,increasing0.25,even-model,Simulator,289.9780,1.0
4,4,4,32,1,increasing0.25,even-model,Model(B),95.06686212814645,3.05025319557850643461
4,4,4,32,1,increasing0.25,even-model,Model(B1),95.06686212814645,3.05025319557850643461
4,4,4,32,1,increasing0.25,even-model,Model(B2),95.06686212814645,3.05025319557850643461
4,4,4,32,1,increasing0.25,even-model,Model(B3),164.88186738578906,1.75870157584710132032
4,4,4,32,1,increasing0.25,even-even,Simulator,290.0104,1.0
4,4,4,32,1,increasing0.25,even-even,Model(B),115.9255504459309,2.50169525945243978938
4,4,4,32,1,increasing0.25,even-even,Model(B1),115.9255504459309,2.50169525945243978938
4,4,4,32,1,increasing0.25,even-even,Model(B2),115.9255504459309,2.50169525945243978938
4,4,4,32,1,increasing0.25,even-even,Model(B3),166.38135337166688,1.74304628567461778789
4,4,4,32,1,increasing0.5,model-model,Simulator,579.3098,1.0
4,4,4,32,1,increasing0.5,model-model,Model(B),75.48309178743962,7.67469623039999934181
4,4,4,32,1,increasing0.5,model-model,Model(B1),116.26753364389235,4.98255860294007125910
4,4,4,32,1,increasing0.5,model-model,Model(B2),123.60297704732331,4.68685960353691392121
4,4,4,32,1,increasing0.5,model-model,Model(B3),548.2844142046735,1.05658629899288872386
4,4,4,32,1,increasing0.5,model-even,Simulator,578.9948,1.0
4,4,4,32,1,increasing0.5,model-even,Model(B),92.75321557971016,6.24231511954886419059
4,4,4,32,1,increasing0.5,model-even,Model(B1),139.41988224637683,4.15288544697538367032
4,4,4,32,1,increasing0.5,model-even,Model(B2),146.7553256498078,3.94530690750954895917
4,4,4,32,1,increasing0.5,model-even,Model(B3),571.436762807158,1.01322637548853782916
4,4,4,32,1,increasing0.5,even-model,Simulator,580.1754,1.0
4,4,4,32,1,increasing0.5,even-model,Model(B),87.0010837215321,6.66859969074627796387
4,4,4,32,1,increasing0.5,even-model,Model(B1),145.33441705486544,3.99200280124271603077
4,4,4,32,1,increasing0.5,even-model,Model(B2),154.50372130915414,3.75509013688478310570
4,4,4,32,1,increasing0.5,even-model,Model(B3),685.3555177558419,.84653203333030967563
4,4,4,32,1,increasing0.5,even-even,Simulator,580.9095,1.0
4,4,4,32,1,increasing0.5,even-even,Model(B),115.94151947463769,5.01036645571196319592
4,4,4,32,1,increasing0.5,even-even,Model(B1),174.27485280797103,3.33329502587553013471
4,4,4,32,1,increasing0.5,even-even,Model(B2),183.44415706225976,3.16668303478776418187
4,4,4,32,1,increasing0.5,even-even,Model(B3),714.2959535089474,.81326164196550138063
4,4,4,32,1,increasing0.75,model-model,Simulator,874.9460,1.0
4,4,4,32,1,increasing0.75,model-model,Model(B),106.14809782608697,8.24269127679999895337
4,4,4,32,1,increasing0.75,model-model,Model(B1),121.4939486664231,7.20156032134797237645
4,4,4,32,1,increasing0.75,model-model,Model(B2),140.34551480698303,6.23422844116758475681
4,4,4,32,1,increasing0.75,model-model,Model(B3),865.3598011766716,1.01107770295118120987
4,4,4,32,1,increasing0.75,model-even,Simulator,876.4428,1.0
4,4,4,32,1,increasing0.75,model-even,Model(B),106.14809782608697,8.25679233023999895158
4,4,4,32,1,increasing0.75,model-even,Model(B1),137.8690711462451,6.35706611144359006252
4,4,4,32,1,increasing0.75,model-even,Model(B2),156.72063728680502,5.59238920395706854172
4,4,4,32,1,increasing0.75,model-even,Model(B3),881.7349236564935,.99399805597520462194
4,4,4,32,1,increasing0.75,even-model,Simulator,869.4710,1.0
4,4,4,32,1,increasing0.75,even-model,Model(B),166.5079742494824,5.22179795844043669051
4,4,4,32,1,increasing0.75,even-model,Model(B1),258.1746409161491,3.36776298754450464208
4,4,4,32,1,increasing0.75,even-model,Model(B2),298.23421896483893,2.91539650620208830104
4,4,4,32,1,increasing0.75,even-model,Model(B3),1838.889577500427,.47282393170222756574
4,4,4,32,1,increasing0.75,even-even,Simulator,868.6502,1.0
4,4,4,32,1,increasing0.75,even-even,Model(B),201.30510951910412,4.31509265748450340283
4,4,4,32,1,increasing0.75,even-even,Model(B1),292.97177618577075,2.96496205644463436318
4,4,4,32,1,increasing0.75,even-even,Model(B2),333.03135423446065,2.60831356854301804062
4,4,4,32,1,increasing0.75,even-even,Model(B3),1873.6867127700493,.46360482469120559641
4,4,4,32,1,decreasing0.25,model-model,Simulator,291.5224,1.0
4,4,4,32,1,decreasing0.25,model-model,Model(B),90.70351057579317,3.21401451993856016309
4,4,4,32,1,decreasing0.25,model-model,Model(B1),292.97177618577075,.99505284705359565527
4,4,4,32,1,decreasing0.25,model-model,Model(B2),333.03135423446065,.87536022147260787189
4,4,4,32,1,decreasing0.25,model-model,Model(B3),1873.6867127700493,.15558758997069190148
4,4,4,32,1,decreasing0.25,model-even,Simulator,292.1990,1.0
4,4,4,32,1,decreasing0.25,model-even,Model(B),107.83298826777087,2.70973664640000016249
4,4,4,32,1,decreasing0.25,model-even,Model(B1),292.97177618577075,.99736228453186992449
4,4,4,32,1,decreasing0.25,model-even,Model(B2),333.03135423446065,.87739186201154541661
4,4,4,32,1,decreasing0.25,model-even,Model(B3),1873.6867127700493,.15594869623001938417
4,4,4,32,1,decreasing0.25,even-model,Simulator,291.4788,1.0
4,4,4,32,1,decreasing0.25,even-model,Model(B),87.57391304347826,3.32837473935061069733
4,4,4,32,1,decreasing0.25,even-model,Model(B1),292.97177618577075,.99490402725747866128
4,4,4,32,1,decreasing0.25,even-model,Model(B2),333.03135423446065,.87522930286856164525
4,4,4,32,1,decreasing0.25,even-model,Model(B3),1873.6867127700493,.15556432033884638234
4,4,4,32,1,decreasing0.25,even-even,Simulator,290.9785,1.0
4,4,4,32,1,decreasing0.25,even-even,Model(B),108.85587374581942,2.67306200379632660430
4,4,4,32,1,decreasing0.25,even-even,Model(B1),292.97177618577075,.99319635423001691595
4,4,4,32,1,decreasing0.25,even-even,Model(B2),333.03135423446065,.87372704191433395736
4,4,4,32,1,decreasing0.25,even-even,Model(B3),1873.6867127700493,.15529730665049057450
4,4,4,32,1,decreasing0.5,model-model,Simulator,578.7751,1.0
4,4,4,32,1,decreasing0.5,model-model,Model(B),82.76438923395445,6.99304502041265596033
4,4,4,32,1,decreasing0.5,model-model,Model(B1),272.173097826087,2.12649635332374164435
4,4,4,32,1,decreasing0.5,model-model,Model(B2),312.2326758747768,1.85366601486681679054
4,4,4,32,1,decreasing0.5,model-model,Model(B3),1852.8880344103652,.31236377441672051795
4,4,4,32,1,decreasing0.5,model-even,Simulator,579.2199,1.0
4,4,4,32,1,decreasing0.5,model-even,Model(B),107.83298826777087,5.37145366464000032211
4,4,4,32,1,decreasing0.5,model-even,Model(B1),272.173097826087,2.12813060741994999935
4,4,4,32,1,decreasing0.5,model-even,Model(B2),312.2326758747768,1.85509059350437870381
4,4,4,32,1,decreasing0.5,model-even,Model(B3),1852.8880344103652,.31260383209518760696
4,4,4,32,1,decreasing0.5,even-model,Simulator,583.7645,1.0
4,4,4,32,1,decreasing0.5,even-model,Model(B),152.87853609253062,3.81848567444859069740
4,4,4,32,1,decreasing0.5,even-model,Model(B1),272.173097826087,2.14482806957289174870
4,4,4,32,1,decreasing0.5,even-model,Model(B2),312.2326758747768,1.86964576453914460093
4,4,4,32,1,decreasing0.5,even-model,Model(B3),1852.8880344103652,.31505654370841047723
4,4,4,32,1,decreasing0.5,even-even,Simulator,581.0560,1.0
4,4,4,32,1,decreasing0.5,even-even,Model(B),165.21039260643118,3.51706687958915430738
4,4,4,32,1,decreasing0.5,even-even,Model(B1),272.173097826087,2.13487668193894316618
4,4,4,32,1,decreasing0.5,even-even,Model(B2),312.2326758747768,1.86097114394598713221
4,4,4,32,1,decreasing0.5,even-even,Model(B3),1852.8880344103652,.31359477162628792648
4,4,4,32,1,decreasing0.75,model-model,Simulator,872.2143,1.0
4,4,4,32,1,decreasing0.75,model-model,Model(B),106.14809782608697,8.21695647743999895664
4,4,4,32,1,decreasing0.75,model-model,Model(B1),201.76905570652175,4.32283482194939742685
4,4,4,32,1,decreasing0.75,model-model,Model(B2),241.82863375521163,3.60674534878648537101
4,4,4,32,1,decreasing0.75,model-model,Model(B3),1782.4839922908002,.48932517978972354207
4,4,4,32,1,decreasing0.75,model-even,Simulator,873.5189,1.0
4,4,4,32,1,decreasing0.75,model-even,Model(B),106.14809782608697,8.22924685311999895508
4,4,4,32,1,decreasing0.75,model-even,Model(B1),201.76905570652175,4.32930063007558291117
4,4,4,32,1,decreasing0.75,model-even,Model(B2),241.82863375521163,3.61214007801991670643
4,4,4,32,1,decreasing0.75,model-even,Model(B3),1782.4839922908002,.49005707977067280343
4,4,4,32,1,decreasing0.75,even-model,Simulator,869.9984,1.0
4,4,4,32,1,decreasing0.75,even-model,Model(B),201.8623026656315,4.30986067488332206865
4,4,4,32,1,decreasing0.75,even-model,Model(B1),293.5289693322981,2.96392687229141165892
4,4,4,32,1,decreasing0.75,even-model,Model(B2),373.7211096457623,2.32793486250921788026
4,4,4,32,1,decreasing0.75,even-model,Model(B3),2355.8346530938675,.36929518752831384893
4,4,4,32,1,decreasing0.75,even-even,Simulator,869.3638,1.0
4,4,4,32,1,decreasing0.75,even-even,Model(B),236.51814682147568,3.67567483376316723062
4,4,4,32,1,decreasing0.75,even-even,Model(B1),328.18481348814237,2.64900679211779231950
4,4,4,32,1,decreasing0.75,even-even,Model(B2),408.3769538016065,2.12882679080452076128
4,4,4,32,1,decreasing0.75,even-even,Model(B3),2390.4904972497116,.36367590709949009571
4,4,4,32,2,ideal,model-model,Simulator,74.2599,1.0
4,4,4,32,2,ideal,model-model,Model(B),72.6376056763285,1.02233408313182026109
4,4,4,32,2,ideal,model-model,Model(B1),72.6376056763285,1.02233408313182026109
4,4,4,32,2,ideal,model-model,Model(B2),72.6376056763285,1.02233408313182026109
4,4,4,32,2,ideal,model-model,Model(B3),72.6376056763285,1.02233408313182026109
4,4,4,32,2,ideal,model-even,Simulator,100.5287,1.0
4,4,4,32,2,ideal,model-even,Model(B),98.67427884615387,1.01879335907524001835
4,4,4,32,2,ideal,model-even,Model(B1),98.67427884615387,1.01879335907524001835
4,4,4,32,2,ideal,model-even,Model(B2),98.67427884615387,1.01879335907524001835
4,4,4,32,2,ideal,model-even,Model(B3),98.67427884615387,1.01879335907524001835
4,4,4,32,2,ideal,even-model,Simulator,75.6830,1.0
4,4,4,32,2,ideal,even-model,Model(B),74.23616600790514,1.01948961092549946473
4,4,4,32,2,ideal,even-model,Model(B1),74.23616600790514,1.01948961092549946473
4,4,4,32,2,ideal,even-model,Model(B2),74.23616600790514,1.01948961092549946473
4,4,4,32,2,ideal,even-model,Model(B3),74.23616600790514,1.01948961092549946473
4,4,4,32,2,ideal,even-even,Simulator,91.8770,1.0
