simulation,analysis,data,node,scenario,heuristic,time,model,model-bw,ideal-normalization,model-normalization
4,4,16,16,increasing0.5,even-even,2316.0445,2781.9944810003176,2781.9944810003176,11.06493405359128084661,.99619093327102814993
4,4,16,16,increasing0.75,model-model,3476.8184,2414.631182585335,2414.631182585335,17.57523142941055448530,1.00000000000000000000
4,4,16,16,increasing0.75,model-even,3467.6271,2451.1145612085234,2451.1145612085234,13.41729887848261425567,.99735640492468631666
4,4,16,16,increasing0.75,even-model,3478.5893,7243.893547756005,7243.893547756005,18.70455678301711784616,1.00050934498045684525
4,4,16,16,increasing0.75,even-even,3470.9588,7353.3436836255705,7353.3436836255705,16.58255280705199224705,.99831466607516803293
4,4,16,16,decreasing0.25,model-model,1173.5407,591.942481884058,7353.3436836255705,5.93221935155786758896,1.00000000000000000000
4,4,16,16,decreasing0.25,model-even,1165.4440,699.9622700668896,7353.3436836255705,4.50945560845752182770,.99310062275641569141
4,4,16,16,decreasing0.25,even-model,1158.0996,1318.2818979412784,7353.3436836255705,6.22716217996456522498,.98684229699063696725
4,4,16,16,decreasing0.25,even-even,1163.3398,1319.343677503866,7353.3436836255705,5.55787169413975851579,.99130758737212948813
4,4,16,16,decreasing0.5,model-model,2321.3274,1555.0722551487343,7221.497599139404,11.73425286705566387244,1.00000000000000000000
4,4,16,16,decreasing0.5,model-even,2325.6605,1559.3107402030819,7221.497599139404,8.99868443708417087614,1.00186664750521619656
4,4,16,16,decreasing0.5,even-model,2320.6999,4665.216765446203,7221.497599139404,12.47852485945729410594,.99972968052675378750
4,4,16,16,decreasing0.5,even-even,2315.3981,4677.932220609246,7221.497599139404,11.06184586881234356628,.99744572868092626658
4,4,16,16,decreasing0.75,model-model,3480.0239,3127.684290607514,7093.203194495135,17.59143515300652243473,1.00000000000000000000
4,4,16,16,decreasing0.75,model-even,3489.3874,3148.2493041944704,7093.203194495135,13.50149606588648626687,1.00269064244070277793
4,4,16,16,decreasing0.75,even-model,3475.6365,9383.052871822543,9383.052871822543,18.68867942282720035703,.99873926153208315609
4,4,16,16,decreasing0.75,even-even,3475.2709,9444.747912583412,9444.747912583412,16.60315392336581564817,.99863420478232922480
4,4,16,16,ideal,model-model,180.1342,171.45431385869568,171.45431385869568,1.00000000000000000000,1.00000000000000000000
4,4,16,16,ideal,model-even,270.7817,261.43586956521744,261.43586956521744,1.00000000000000000000,1.50322204223295742840
4,4,16,16,ideal,even-model,152.8009,143.64689590301006,143.64689590301006,1.00000000000000000000,.84826146284270282933
4,4,16,16,ideal,even-even,203.3916,196.07690217391306,196.07690217391306,1.00000000000000000000,1.12911151796827032290
4,4,16,16,transit,model-model,4658.0447,4694.298830277228,4694.298830277228,25.85874697864147951915,1.00000000000000000000
4,4,16,16,transit,model-even,4656.6966,4730.507106998243,4730.507106998243,17.19723526368288551257,.99971058671892951134
4,4,16,16,transit,even-model,4629.8128,14082.896490831687,14082.896490831687,30.29964352304207632284,.99393910925758183471
4,4,16,16,transit,even-even,4630.3624,14191.521320994729,14191.521320994729,22.76575040463814631479,.99405709867919472734
4,4,16,16,increasing0.25,model-model,1164.7397,434.1601966873706,434.1601966873706,6.46595538215397187208,1.00000000000000000000
4,4,16,16,increasing0.25,model-even,1165.5981,612.7403192934783,612.7403192934783,4.30456748000326462238,1.00073698870228257867
4,4,16,16,increasing0.25,even-model,1169.4548,593.552420006002,593.552420006002,7.65345492074981233749,1.00404820064088139178
4,4,16,16,increasing0.25,even-even,1161.3527,596.5384772925221,596.5384772925221,5.70993443190377577048,.99709205413020608810
4,4,16,16,increasing0.5,model-model,2314.1245,847.6000780431829,847.6000780431829,12.84666931654288857973,1.00000000000000000000
4,4,16,16,increasing0.5,model-even,2313.2648,858.7677826023615,858.7677826023615,8.54291408909834010200,.99962849881240183922
4,4,16,16,increasing0.5,even-model,2315.5257,2542.8002341295487,2542.8002341295487,15.15387474811993908412,1.00060549896948068265
4,4,16,16,increasing0.5,even-even,2314.1753,2576.303347807085,2576.303347807085,11.37792957034607132251,1.00002195214648131507
4,4,16,16,increasing0.75,model-model,3487.0954,2259.882689323054,2259.882689323054,19.35831951955819605605,1.00000000000000000000
4,4,16,16,increasing0.75,model-even,3496.6516,2288.5753800109887,2288.5753800109887,12.91317544723295555054,1.00274044696339538057
4,4,16,16,increasing0.75,even-model,3481.3757,6779.6480679691595,6779.6480679691595,22.78373818478817860366,.99835975236008742404
4,4,16,16,increasing0.75,even-even,3470.4797,6865.726140032966,6865.726140032966,17.06304340985566758902,.99523508877904516176
4,4,16,16,decreasing0.25,model-model,1158.8343,461.30545951447573,6865.726140032966,6.43317204617446326127,1.00000000000000000000
4,4,16,16,decreasing0.25,model-even,1163.1620,522.499660326087,6865.726140032966,4.29557093407715514009,1.00373452874151205224
4,4,16,16,decreasing0.25,even-model,1160.3573,1383.9163785434273,6865.726140032966,7.59391665886784698257,1.00131425174418810351
4,4,16,16,decreasing0.25,even-even,1160.8732,1385.9715345591694,6865.726140032966,5.70757691074754316304,1.00175944049981951690
4,4,16,16,decreasing0.5,model-model,2312.5397,1561.4498699770274,6760.769865329408,12.83787143141058166633,1.00000000000000000000
4,4,16,16,decreasing0.5,model-even,2313.1222,1569.5165679982092,6760.769865329408,8.54238746562267686479,1.00025188756759505577
4,4,16,16,decreasing0.5,even-model,2320.2284,4684.349609931082,6760.769865329408,15.18465139930458524786,1.00332478616475211214
4,4,16,16,decreasing0.5,even-even,2315.4166,4708.549703994628,6760.769865329408,11.38403257558325909231,1.00124404350766389005
4,4,16,16,decreasing0.75,model-model,3469.9726,2996.6770332663964,6698.859403372886,19.26326372226928589906,1.00000000000000000000
4,4,16,16,decreasing0.75,model-even,3477.9828,3029.2968022881355,6698.859403372886,12.84423134945973084591,1.00230843321356485639
4,4,16,16,decreasing0.75,even-model,3474.2807,8990.031099799187,8990.031099799187,22.73730521220751972010,1.00124153718101405181
4,4,16,16,decreasing0.75,even-even,3477.5834,9087.890406864404,9087.890406864404,17.09796963099754365470,1.00219333144013874922
4,4,2,16,ideal,model-model,178.3645,175.81246225845413,175.81246225845413,1.00000000000000000000,1.00000000000000000000
4,4,2,16,ideal,model-even,183.9657,181.93951191471572,181.93951191471572,1.00000000000000000000,1.03140310992377967588
4,4,2,16,ideal,even-model,157.4711,155.27708899456522,155.27708899456522,1.00000000000000000000,.88286121958125075337
4,4,2,16,ideal,even-even,183.9798,181.93951191471572,181.93951191471572,1.00000000000000000000,1.03148216152877954974
4,4,2,16,transit,model-model,582.3257,751.2039115121455,751.2039115121455,3.26480717855851360556,1.00000000000000000000
4,4,2,16,transit,model-even,582.2438,768.3010299451165,768.3010299451165,3.16495846780133470532,.99985935705739932137
4,4,2,16,transit,even-model,601.8155,2253.611734536437,2253.611734536437,3.82175205482148787936,1.03346889893405013723
4,4,2,16,transit,even-even,642.4858,2304.90308983535,2304.90308983535,3.49215402995328835013,1.10331005483700959789
4,4,2,16,increasing0.25,model-model,227.6614,224.2090579710145,224.2090579710145,1.27638291251902704854,1.00000000000000000000
4,4,2,16,increasing0.25,model-even,293.5266,290.13705842391306,290.13705842391306,1.59555069233014632619,1.28931211000195904971
4,4,2,16,increasing0.25,even-model,179.2053,176.61650149190112,176.61650149190112,1.13802024625470959433,.78715715531925921565
4,4,2,16,increasing0.25,even-even,195.7010,193.42470561594206,193.42470561594206,1.06370916807171222058,.85961432197113783891
4,4,2,16,increasing0.5,model-model,369.4643,363.5822561692127,363.5822561692127,2.07140041880531159507,1.00000000000000000000
4,4,2,16,increasing0.5,model-even,437.3716,431.8319009100102,431.8319009100102,2.37746275528536026009,1.18379935490384321299
4,4,2,16,increasing0.5,even-model,296.0081,518.7030077434838,518.7030077434838,1.87976142924003198047,.80118187332307884686
4,4,2,16,increasing0.5,even-even,313.4494,543.3110976438462,543.3110976438462,1.70371638625544760892,.84838887004779622821
4,4,2,16,increasing0.75,model-model,436.2350,399.61636828644504,399.61636828644504,2.44575013525673550510,1.00000000000000000000
4,4,2,16,increasing0.75,model-even,439.0660,429.6852881698686,429.6852881698686,2.38667316787857736523,1.00648962141964766696
4,4,2,16,increasing0.75,even-model,448.4479,1167.2271620408385,1167.2271620408385,2.84781080464923404993,1.02799614886471741148
4,4,2,16,increasing0.75,even-even,455.1929,1237.2507384983485,1237.2507384983485,2.47414607473211733027,1.04345799855582426902
4,4,2,16,decreasing0.25,model-model,326.0367,320.57205469845724,1237.2507384983485,1.82792371800442352598,1.00000000000000000000
4,4,2,16,decreasing0.25,model-even,394.9645,389.42839989888773,1237.2507384983485,2.14694641446747953558,1.21141116935608782692
4,4,2,16,decreasing0.25,even-model,183.1992,291.846026962274,1237.2507384983485,1.16338299535597325477,.56189747963956204930
4,4,2,16,decreasing0.25,even-even,190.8941,290.66811110826796,1237.2507384983485,1.03758184322409307978,.58549881040999372156
4,4,2,16,decreasing0.5,model-model,418.1081,411.80621603260875,1186.117956877795,2.34412172825870618873,1.00000000000000000000
4,4,2,16,decreasing0.5,model-even,431.0368,424.59239130434787,1186.117956877795,2.34302807534230565806,1.03092190751626194278
4,4,2,16,decreasing0.5,even-model,313.9248,799.6531708924879,1186.117956877795,1.99353913194230560401,.75082209600818544295
4,4,2,16,decreasing0.5,even-even,332.5268,815.0435552901329,1186.117956877795,1.80740929167223793046,.79531298245597251045
4,4,2,16,decreasing0.75,model-model,435.7141,487.21133872682884,1103.89346330072,2.44282971106918697386,1.00000000000000000000
4,4,2,16,decreasing0.75,model-even,436.0987,498.69811644186746,1103.89346330072,2.37054353066903232504,1.00088268890081822002
4,4,2,16,decreasing0.75,even-model,459.1952,1461.6340161804867,1461.6340161804867,2.91606015325986800117,1.05389107215029304766
4,4,2,16,decreasing0.75,even-even,464.5939,1496.0943493256025,1496.0943493256025,2.52524407570831145593,1.06628153644786799417
4,4,2,16,ideal,model-model,179.1345,176.5964026915114,176.5964026915114,1.00000000000000000000,1.00000000000000000000
4,4,2,16,ideal,model-even,263.2179,260.54215440356745,260.54215440356745,1.00000000000000000000,1.46938696900931981276
4,4,2,16,ideal,even-model,150.0653,147.93770380434785,147.93770380434785,1.00000000000000000000,.83772416815298002339
4,4,2,16,ideal,even-even,197.4490,195.4066158026756,195.4066158026756,1.00000000000000000000,1.10223882055103846551
4,4,2,16,transit,model-model,581.7499,728.1305749510262,728.1305749510262,3.24755923621636256555,1.00000000000000000000
4,4,2,16,transit,model-even,581.4575,777.9394517626205,777.9394517626205,2.20903479588584211028,.99949737851265638378
4,4,2,16,transit,even-model,604.6754,2184.391724853079,2184.391724853079,4.02941519458529053685,1.03940782800306454715
4,4,2,16,transit,even-even,686.4231,2333.8183552878613,2333.8183552878613,3.47645771819558468262,1.17992817875860399804
4,4,2,16,increasing0.25,model-model,187.2463,184.1386668797954,184.1386668797954,1.04528329272139091018,1.00000000000000000000
4,4,2,16,increasing0.25,model-even,239.1896,236.30567492416583,236.30567492416583,.90871327519898912649,1.27740628252734499960
4,4,2,16,increasing0.25,even-model,200.0688,197.25027173913045,197.25027173913045,1.33321160854641279496,1.06847932375699813561
4,4,2,16,increasing0.25,even-even,255.1698,252.49689938684506,252.49689938684506,1.29233270363486267339,1.36274949091116887222
4,4,2,16,increasing0.5,model-model,345.1954,319.36011904761904,319.36011904761904,1.92701796694662390550,1.00000000000000000000
4,4,2,16,increasing0.5,model-even,340.2752,323.4989648033126,323.4989648033126,1.29275098691996251014,.98574662350657048153
4,4,2,16,increasing0.5,even-model,301.1905,534.856118256929,534.856118256929,2.00706292527319773458,.87252176593314974649
4,4,2,16,increasing0.5,even-even,296.2709,547.7941702270376,547.7941702270376,1.50049329193867783579,.85827012758570942718
4,4,2,16,increasing0.75,model-model,439.1169,399.61636828644504,399.61636828644504,2.45132512162648736005,1.00000000000000000000
4,4,2,16,increasing0.75,model-even,463.5597,458.01763144590495,458.01763144590495,1.76112528821178194947,1.05566353743160420380
4,4,2,16,increasing0.75,even-model,445.5759,1153.3492319141385,1153.3492319141385,2.96921340243214120786,1.01470906722105207064
4,4,2,16,increasing0.75,even-even,441.3298,1171.7831410756291,1171.7831410756291,2.23515844597845519602,1.00503943255201519230
4,4,2,16,decreasing0.25,model-model,305.1244,299.92802226935316,1171.7831410756291,1.70332571336063125751,1.00000000000000000000
4,4,2,16,decreasing0.25,model-even,328.6636,323.4989648033126,1171.7831410756291,1.24863696579905849868,1.07714623936990945332
4,4,2,16,decreasing0.25,even-model,180.7648,284.64164471795135,1171.7831410756291,1.20457427533213874226,.59242984173012712192
4,4,2,16,decreasing0.25,even-even,195.0075,300.52438418806,1171.7831410756291,.98763478163981585118,.63910818013898593491
4,4,2,16,decreasing0.5,model-model,306.5244,299.92802226935316,1161.8263475973683,1.71114106997814491345,1.00000000000000000000
4,4,2,16,decreasing0.5,model-even,328.6825,323.4989648033126,1161.8263475973683,1.24870876942639539332,1.07228820935625353152
4,4,2,16,decreasing0.5,even-model,304.9704,759.2444231777628,1161.8263475973683,2.03225129327032964982,.99493025677564330930
4,4,2,16,decreasing0.5,even-even,372.5645,814.7623409766759,1161.8263475973683,1.88688977913283936611,1.21544810135832579722
4,4,2,16,decreasing0.75,model-model,436.4067,470.68375315875704,1126.9299481408466,2.43619570769449770982,1.00000000000000000000
4,4,2,16,decreasing0.75,model-even,436.8854,515.840551669224,1126.9299481408466,1.65978605558360582619,1.00109691258177291961
4,4,2,16,decreasing0.75,even-model,457.9192,1412.051259476271,1412.051259476271,3.05146626168741207994,1.04929461440440763168
4,4,2,16,decreasing0.75,even-even,553.7753,1547.521655007672,1547.521655007672,2.80464980830492937416,1.26894316700453957283
4,4,2,16,ideal,model-model,181.4481,178.84782608695656,178.84782608695656,1.00000000000000000000,1.00000000000000000000
4,4,2,16,ideal,model-even,240.1605,237.48146599777033,237.48146599777033,1.00000000000000000000,1.32357682444732130014
4,4,2,16,ideal,even-model,149.4151,147.33516876430207,147.33516876430207,1.00000000000000000000,.82345915994711435391
4,4,2,16,ideal,even-even,194.4119,192.36933005852845,192.36933005852845,1.00000000000000000000,1.07144632542308241309
4,4,2,16,transit,model-model,585.6559,728.5787090909635,728.5787090909635,3.22767722560886556541,1.00000000000000000000
4,4,2,16,transit,model-even,584.6077,778.5730195529201,778.5730195529201,2.43423752032494935678,.99821021183257950615
4,4,2,16,transit,even-model,595.0530,2185.7361272728904,2185.7361272728904,3.98254928718717184541,1.01604542872359008079
4,4,2,16,transit,even-even,658.3401,2335.71905865876,2335.71905865876,3.38631585823707293637,1.12410734699334540982
4,4,2,16,increasing0.25,model-model,224.2642,220.8755535426731,220.8755535426731,1.23596885280143468021,1.00000000000000000000
4,4,2,16,increasing0.25,model-even,292.8196,289.4305366847826,289.4305366847826,1.21926628234035155656,1.30569034201624690877
4,4,2,16,increasing0.25,even-model,194.1109,191.37080472921434,191.37080472921434,1.29913844049229294763,.86554563768983190362
4,4,2,16,increasing0.25,even-even,244.4005,241.7408723522854,241.7408723522854,1.25712726432898397680,1.08978829434211969632
4,4,2,16,increasing0.5,model-model,383.8662,377.4154589371981,377.4154589371981,2.11557023743979683446,1.00000000000000000000
4,4,2,16,increasing0.5,model-even,434.7527,429.2124620829121,429.2124620829121,1.81025897264537673764,1.13256311704442850138
4,4,2,16,increasing0.5,even-model,296.2859,492.96458612098525,492.96458612098525,1.98297160059458515237,.77184680495443464415
4,4,2,16,increasing0.5,even-even,294.3947,504.95170398783307,504.95170398783307,1.51428333347907201153,.76692008830160092240
4,4,2,16,increasing0.75,model-model,437.1724,411.7259552042161,411.7259552042161,2.40935231617195220010,1.00000000000000000000
4,4,2,16,increasing0.75,model-even,470.8094,465.2653564206269,465.2653564206269,1.96039481929792784408,1.07694218573725148248
4,4,2,16,increasing0.75,even-model,444.1013,1143.3563484127078,1143.3563484127078,2.97226518604879961931,1.01584935371034401988
4,4,2,16,increasing0.75,even-even,478.2103,1259.810207657328,1259.810207657328,2.45977895386033468115,1.09387120504405127130
4,4,2,16,decreasing0.25,model-model,278.0020,273.0846387468031,1259.810207657328,1.53212957313964709467,1.00000000000000000000
4,4,2,16,decreasing0.25,model-even,328.4070,323.4989648033126,1259.810207657328,1.36744801913720199616,1.18131164523996230242
4,4,2,16,decreasing0.25,even-model,186.2482,296.89566204447857,1259.810207657328,1.24651524511244178131,.66995273415299170509
4,4,2,16,decreasing0.25,even-even,239.2767,303.8122399119838,1259.810207657328,1.23077188176238182950,.86070136186070603808
4,4,2,16,decreasing0.5,model-model,371.4361,365.55183946488296,1113.0559709972488,2.04706524896099766269,1.00000000000000000000
4,4,2,16,decreasing0.5,model-even,430.6438,424.59239130434787,1113.0559709972488,1.79314999760576780944,1.15940211519558815096
4,4,2,16,decreasing0.5,even-model,332.5219,810.439900263907,1113.0559709972488,2.22549059633196377072,.89523312354399585823
4,4,2,16,decreasing0.5,even-even,342.3899,849.2715736431772,1113.0559709972488,1.76115711023862222425,.92180027735591667045
4,4,2,16,decreasing0.75,model-model,435.8557,490.311134378012,1087.0829966889485,2.40209569568377954908,1.00000000000000000000
4,4,2,16,decreasing0.75,model-even,436.3860,513.5364514069975,1087.0829966889485,1.81705984123117665061,1.00121668708244494680
4,4,2,16,decreasing0.75,even-model,456.0398,1470.9334031340359,1470.9334031340359,3.05216674887611760792,1.04630913396337365784
4,4,2,16,decreasing0.75,even-even,500.0115,1540.6093542209926,1540.6093542209926,2.57191817990565392344,1.14719504643394591375
4,4,2,16,ideal,model-model,165.2757,162.53308316080057,162.53308316080057,1.00000000000000000000,1.00000000000000000000
4,4,2,16,ideal,model-even,196.0884,193.4013405797102,193.4013405797102,1.00000000000000000000,1.18643212523075080002
4,4,2,16,ideal,even-model,153.0858,150.95672554347829,150.95672554347829,1.00000000000000000000,.92624505598826687770
4,4,2,16,ideal,even-even,189.9289,187.88087897157192,187.88087897157192,1.00000000000000000000,1.14916409369314424322
4,4,2,16,transit,model-model,581.7652,713.1024985653461,713.1024985653461,3.51996815018783765550,1.00000000000000000000
4,4,2,16,transit,model-even,581.2795,759.1417025961432,759.1417025961432,2.96437474118815799404,.99916512709938648788
4,4,2,16,transit,even-model,590.3470,2139.307495696038,2139.307495696038,3.85631456346702306810,1.01475131204135276568
4,4,2,16,transit,even-even,679.8734,2277.4251077884296,2277.4251077884296,3.57962058433445357710,1.16863882542304008558
4,4,2,16,increasing0.25,model-model,283.9920,278.9707480818414,278.9707480818414,1.71829252576150032944,1.00000000000000000000
4,4,2,16,increasing0.25,model-even,328.6042,323.4989648033126,323.4989648033126,1.67579622252004708080,1.15708963632778388123
4,4,2,16,increasing0.25,even-model,204.0945,201.27563405797108,201.27563405797108,1.33320334087158965756,.71866284965773683765
4,4,2,16,increasing0.25,even-even,253.1700,250.50783862876256,250.50783862876256,1.33297249655002477242,.89146877376827516268
4,4,2,16,increasing0.5,model-model,355.0980,328.932131495228,328.932131495228,2.14851911079487184141,1.00000000000000000000
4,4,2,16,increasing0.5,model-even,355.0000,337.3279196157736,337.3279196157736,1.81040795885937158954,.99972401984804194898
4,4,2,16,increasing0.5,even-model,293.2603,472.0603898598499,472.0603898598499,1.91565971500949140939,.82585736895166967991
4,4,2,16,increasing0.5,even-even,300.7818,492.8891440285753,492.8891440285753,1.58365472553150152504,.84703884561445009546
4,4,2,16,increasing0.75,model-model,436.1271,411.7259552042161,411.7259552042161,2.63878537498252919213,1.00000000000000000000
4,4,2,16,increasing0.75,model-even,459.9545,454.40956774519725,454.40956774519725,2.34564869722023332333,1.05463407341575426062
4,4,2,16,increasing0.75,even-model,439.9830,1061.7078182026344,1061.7078182026344,2.87409413544561285240,1.00884122999923646111
4,4,2,16,increasing0.75,even-even,441.6414,1098.2154763054011,1098.2154763054011,2.32529857225519654986,1.01264379122508094543
4,4,2,16,decreasing0.25,model-model,299.6816,294.5497083775186,1098.2154763054011,1.81322239143443349506,1.00000000000000000000
4,4,2,16,decreasing0.25,model-even,328.6130,323.4989648033126,1098.2154763054011,1.67584110023846387649,1.09654046160992199721
4,4,2,16,decreasing0.25,even-model,178.2430,294.3928274332105,1098.2154763054011,1.16433398786824120852,.59477458742879109027
4,4,2,16,decreasing0.25,even-even,183.5049,305.4527650824612,1098.2154763054011,.96617681669298353225,.61233288930651731704
4,4,2,16,decreasing0.5,model-model,316.3709,311.1000494071146,1048.2614866808951,1.91420093818994564839,1.00000000000000000000
4,4,2,16,decreasing0.5,model-even,429.8897,424.59239130434787,1048.2614866808951,2.19232601214554252061,1.35881555478079684319
4,4,2,16,decreasing0.5,even-model,304.4951,768.4903029815816,1048.2614866808951,1.98904862501943354641,.96246241357849283862
4,4,2,16,decreasing0.5,even-even,346.2405,822.2021887379223,1048.2614866808951,1.82300060706927697680,1.09441323459268851844
4,4,2,16,decreasing0.75,model-model,436.8353,465.9298902593098,1008.55197581133,2.64307033641364096476,1.00000000000000000000
4,4,2,16,decreasing0.75,model-even,435.5860,496.37139686751135,1008.55197581133,2.22137566526117812170,.99714011207427604866
4,4,2,16,decreasing0.75,even-model,447.8772,1397.7896707779291,1397.7896707779291,2.92566129582234276464,1.02527703232774457558
4,4,2,16,decreasing0.75,even-even,484.1810,1489.1141906025339,1489.1141906025339,2.54927501817785497625,1.10838341132229927389
4,4,2,16,ideal,model-model,175.3760,172.9036517925248,172.9036517925248,1.00000000000000000000,1.00000000000000000000
4,4,2,16,ideal,model-even,253.2824,250.59751254180603,250.59751254180603,1.00000000000000000000,1.44422497947267585074
4,4,2,16,ideal,even-model,149.8193,147.7521674430642,147.7521674430642,1.00000000000000000000,.85427481525408265669
4,4,2,16,ideal,even-even,189.9929,187.94813440635454,187.94813440635454,1.00000000000000000000,1.08334606787701852020
4,4,2,16,transit,model-model,585.1307,723.905233074213,723.905233074213,3.33643543016148161664,1.00000000000000000000
4,4,2,16,transit,model-even,581.3692,767.0489094781987,767.0489094781987,2.29533990518093637773,.99357152171301215266
4,4,2,16,transit,even-model,597.9088,2171.715699222639,2171.715699222639,3.99086633030590851779,1.02183802695705421028
4,4,2,16,transit,even-even,652.5382,2301.146728434596,2301.146728434596,3.43453992228130630144,1.11520075771105498310
4,4,2,16,increasing0.25,model-model,179.0416,174.19175027870682,174.19175027870682,1.02090137761153179454,1.00000000000000000000
4,4,2,16,increasing0.25,model-even,230.1634,227.28611602628922,227.28611602628922,.90872243787961579643,1.28553029016720136549
4,4,2,16,increasing0.25,even-model,199.7444,197.0028899240856,197.0028899240856,1.33323543762385754038,1.11563122760297048283
4,4,2,16,increasing0.25,even-even,238.1732,235.51187987736904,235.51187987736904,1.25359000257378038863,1.33026737920125825506
4,4,2,16,increasing0.5,model-model,309.6464,261.28762541806026,261.28762541806026,1.76561445123620107654,1.00000000000000000000
4,4,2,16,increasing0.5,model-even,329.2473,305.4157184103261,305.4157184103261,1.29992174742500860699,1.06330091355817474383
4,4,2,16,increasing0.5,even-model,297.9112,518.0823366019478,518.0823366019478,1.98847011032623967673,.96210128714559575050
4,4,2,16,increasing0.5,even-even,302.0754,537.0540548887561,537.0540548887561,1.58992993948721241688,.97554953004459280004
4,4,2,16,increasing0.75,model-model,436.5619,375.3696331521739,375.3696331521739,2.48929100903202262567,1.00000000000000000000
4,4,2,16,increasing0.75,model-even,443.1381,427.20759605662295,427.20759605662295,1.74958109998957685176,1.01506361411749399111
4,4,2,16,increasing0.75,even-model,444.6696,1124.1839641361946,1124.1839641361946,2.96803949824889049675,1.01857170770055746962
4,4,2,16,increasing0.75,even-even,446.6920,1137.104878442299,1137.104878442299,2.35109838315010718821,1.02320426954344847775
4,4,2,16,decreasing0.25,model-model,317.4510,312.1287285136502,1137.104878442299,1.81011654958489188942,1.00000000000000000000
4,4,2,16,decreasing0.25,model-even,328.9262,323.4989648033126,1137.104878442299,1.29865399253955268901,1.03614794094206664965
4,4,2,16,decreasing0.25,even-model,176.0748,289.59509717538,1137.104878442299,1.17524778182784194025,.55465189903323662549
4,4,2,16,decreasing0.25,even-even,186.3310,297.9300205527838,1137.104878442299,.98072612187086991145,.58695987727239794487
4,4,2,16,decreasing0.5,model-model,362.2988,356.5928945249598,1130.1001477110738,2.06584025180184289754,1.00000000000000000000
4,4,2,16,decreasing0.5,model-even,430.3630,424.59239130434787,1130.1001477110738,1.69914293294757156438,1.18786758333176924682
4,4,2,16,decreasing0.5,even-model,308.2079,760.1347592658328,1130.1001477110738,2.05719757067347130843,.85070085796585580741
4,4,2,16,decreasing0.5,even-even,364.4503,807.4440290975635,1130.1001477110738,1.91823115495368511139,1.00593846846856793342
4,4,2,16,decreasing0.75,model-model,437.9528,469.9348582006534,1094.9725661893347,2.49722196879846729313,1.00000000000000000000
4,4,2,16,decreasing0.75,model-even,436.3927,498.50535186007374,1094.9725661893347,1.72294916662192082829,.99643774397606317393
4,4,2,16,decreasing0.75,even-model,451.8621,1409.8045746019604,1409.8045746019604,3.01604733168557055065,1.03175981521296358877
4,4,2,16,decreasing0.75,even-even,496.8907,1495.5160555802213,1495.5160555802213,2.61531194060409625833,1.13457591777013413317
4,4,32,16,ideal,model-model,169.9899,152.37867980072465,152.37867980072465,1.00000000000000000000,1.00000000000000000000
4,4,32,16,ideal,model-even,209.0171,195.64726170568565,195.64726170568565,1.00000000000000000000,1.22958540477993104296
4,4,32,16,ideal,even-model,157.2470,144.1262110113422,144.1262110113422,1.00000000000000000000,.92503731104024415568
4,4,32,16,ideal,even-even,208.8451,195.64726170568565,195.64726170568565,1.00000000000000000000,1.22857357995975054988
4,4,32,16,transit,model-model,9303.5119,9184.82873113044,9184.82873113044,54.72979218177079932395,1.00000000000000000000
4,4,32,16,transit,model-even,9313.4658,9233.055520079715,9233.055520079715,44.55839163398592746717,1.00106990780546000054
4,4,32,16,transit,even-model,9259.4562,27554.48619339132,27554.48619339132,58.88478762710894325487,.99526461614995085887
4,4,32,16,transit,even-even,9246.8983,27699.166560239144,27699.166560239144,44.27634787696718764289,.99391481403920169113
4,4,32,16,increasing0.25,model-model,2313.5958,541.898033126294,541.898033126294,13.61019566456595362430,1.00000000000000000000
4,4,32,16,increasing0.25,model-even,2421.5568,677.0129598662207,677.0129598662207,11.58544827193564545675,1.04666372578995864359
4,4,32,16,increasing0.25,even-model,2330.3732,1135.0875179965415,1135.0875179965415,14.81982613340795054913,1.00725165562627663829
4,4,32,16,increasing0.25,even-even,2334.1293,1144.2070648149293,1144.2070648149293,11.17636612015316615041,1.00887514577956962058
4,4,32,16,increasing0.5,model-model,4624.7457,1729.2809846351556,1729.2809846351556,27.20600282722679406247,1.00000000000000000000
4,4,32,16,increasing0.5,model-even,4623.7020,1737.242670361303,1737.242670361303,22.12116616295987266113,.99977432272654472655
4,4,32,16,increasing0.5,even-model,4622.1398,5187.842953905467,5187.842953905467,29.39413661309913702646,.99943653118051442266
4,4,32,16,increasing0.5,even-even,4624.4971,5211.728011083909,5211.728011083909,22.14319177227524131521,.99994624569303345695
4,4,32,16,increasing0.75,model-model,6931.4862,4361.476789183673,4361.476789183673,40.77587080173586783685,1.00000000000000000000
4,4,32,16,increasing0.75,model-even,6931.5911,4376.339774432119,4376.339774432119,33.16279433596581332340,1.00001513383955088881
4,4,32,16,increasing0.75,even-model,6943.0685,13084.430367551016,13084.430367551016,44.15390118730405031574,1.00167096920715214004
4,4,32,16,increasing0.75,even-even,6937.1746,13129.01932329636,13129.01932329636,33.21684157301272569957,1.00082066094281483240
4,4,32,16,decreasing0.25,model-model,2321.0180,884.5553480305367,13129.01932329636,13.65385825863771906448,1.00000000000000000000
4,4,32,16,decreasing0.25,model-even,2320.9211,886.8406732043914,13129.01932329636,11.10397713871257423435,.99995825107775984503
4,4,32,16,decreasing0.25,even-model,2330.0234,2653.6660440916103,13129.01932329636,14.81760160766183138629,1.00387993544212065567
4,4,32,16,decreasing0.25,even-even,2324.5518,2660.5220196131745,13129.01932329636,11.13050677272294154854,1.00152252158320185366
